,ID,Review URL,Text,Star,Thumbs Up,User Name,Review Date,App ID,predicted
257,5236,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGNFuonKlTxzAeHrKqd81ibve0MVTTN1BtKhJpn1wts2yOE-hFBF8RW7DE09yQOR6P7bGolrkTrGuoo9CQ,Good,5,0,Maung Maung Aye,2020-12-21,com.android.chrome,5
262,5221,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH1XzSuOi7NAAM7CZSbq2tnRdC_1gkZme21p-NvhX3Uyc0BWEmh0Bn4Q7YvF6949sOWj89SrFgIsgm_U5Y,Cool,5,0,Ayomide Olajide,2020-12-21,com.android.chrome,5
264,5223,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH3RBDRdMf-XP380UG8vPY731V0q8h3kfAnqzkmE4iDfyhqWUWgKH11i0UUsqHB-inA3FeGFEmbm6P-_zA,iinstil,5,0,Sattya Ranjan Roy,2020-12-21,com.android.chrome,5
266,5225,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFbug-uQhS0nHhisn2TA_6KHLzyTX84rwOMZ8hxJUJUfaQn4WZZZ9vlcsP0fuoCe2l5PT63hAozRJHwgyE,Fast and easy to navigate,5,0,Olumide Osisanya,2020-12-21,com.android.chrome,5
267,5226,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEVas1Oj0ED5inZVPba6123LwrbERdtbmD8OLqO9bCfglqtf4NeFSQvUjmgyScADccmpteuikxvK2VtnZ0,Good,5,0,Kamran Abasi,2020-12-21,com.android.chrome,5
268,5227,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEDzJavMDXYuneBU9UR7U2CFCizWLLq2DS2GrRwBUE_J1EFtIyiyV-Bywx7s0UiHyOe6iL9tjPziNBcJtI,गुड,5,0,Chandan Music World,2020-12-21,com.android.chrome,5
269,5228,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOElR7N2OO-oa5VuEuIHU5GJBuN4eQktdJH_KVcIYT595XY4cGYzPrRnFu6wQ6pLFx2DfNHAD7Bz4Qmt9kw,Nice,5,0,Mãyâñk Kùmår,2020-12-21,com.android.chrome,5
274,5233,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE--6mzSYbXB85l6vNBNcyh6JTob9QEMxT2x2NIYUMN9MPRbNn9cn1fKxjZkr3wm0jvDbrUxsHQsclcGlc,Cool,5,0,Dale Morris,2020-12-21,com.android.chrome,5
276,5235,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGwjcZpkPexZpwx0kKzumGCxWQhouCvmsusVPGxZu4smsPkXxf6RQotyfauGpDPjO_EgLFRRmBXNG1dPGM,Is good o yh,5,0,Joseph Dikalo,2020-12-21,com.android.chrome,5
279,5239,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE9C8iw8PEWYE2SvSLkSKvftZog2Lh6zFkONNE3mPH1rcgijY2X0n5GHq0y1lpH6EfY_mTUBX--mFwAFnM,Great,5,0,veronique courvoisier,2020-12-21,com.android.chrome,5
280,5240,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHf-v2MCLs_s072vBGaT3PzXAqvj9LTQyW9RyqM5guTdilCMVX5B75vVk-oq64MVJlozmZHZNRQwavrAOs,Super aap,5,0,Anuj dancer,2020-12-21,com.android.chrome,5
281,5241,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF4XAGyPubvJZXb2LCIxHCUisrJZXzyUv0Qj-fFP2bon1ojn0qCI7hoXAFrvlOIeflgA4cxS7TEqzCn9zY,Verly early nice b job ty,5,0,Mike lake,2020-12-21,com.android.chrome,5
282,5242,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHnpwPDf_qLGJdhyoemntac_lrMkXfrTWK9hF35j0iVH2iaud7BoRmQPGOtlWkW36ar0kHDzUdVwdK6_fU,The best browser in history,5,0,amir shakiba,2020-12-21,com.android.chrome,5
283,5243,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEG0e8bfbFBGmegI-YiYN0zIQExFrvpE5goTy9M-Gqr6UoW1nh9mP1aLS_opWCXzGwcGgoO-X0CTL3QmPs,Good,5,0,Siddharth Visen,2020-12-21,com.android.chrome,5
285,5245,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHttQiliL6qsvMZAYjtGeUToFiI1kKSPl5WETNqSk3ScT2ajDNvXMzHVodnfZWw4sYXiZBkap618xwp2Wg,Good,5,0,Rina agus Sulistyono,2020-12-21,com.android.chrome,5
286,5246,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG3tdaMICpQ2XLftiii7lpXRiSqRgc3NzVWrtT4Hix5J5Axiui5h5XvM_-ua4b50uwLs4NxS_6s48rnf3o,Go,5,0,Carl Marcus,2020-12-21,com.android.chrome,5
287,5247,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHaBhBiYVji9oDIEJwSIzAAK7hh14tw0SR8nKORL_-vNMt7TsjAZYviL-tce1iGpZos7oGDTB6qvKbvLvw,Jhj,5,0,Prospan Pan,2020-12-21,com.android.chrome,5
288,5248,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFD09oxW6I1k-nFvfsTLxor3kpP_siguVfICy0xnLIatRpzlbf9ZC9C0ANxvQSpv1JWHPWWlqDyphxtPCk,i like it app!!!,5,5,Sajedul Haque,2020-12-21,com.android.chrome,5
290,5250,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEQN8jz6cLOmyFtl2BKRfkZz7iLBMtO5CRE8gqA0Sy0s8buU9U1x3hevMfPrSDwbVZmK-ykqmpsxtB6sCA,I always use google chrome it works 😉,5,0,Phil Walters,2020-12-21,com.android.chrome,5
292,5252,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH0kZQx3ULpdJ6pw_lngbKvL388ixxDaEpDLUsgWzWv2ehcnQxbhCBmqSiyW4vz_-4hcTipHQU5od6_7gw,"غريغ تعد((+#$$$-+++++++++++)+++؛؛؛؛؛؛؛؛؛؛؛؛؛!!!!!¡؟!٨٨٣٨٣٤٤٤٥(_(_$(($/_/_(_(_*؛_!_!؛""؛""؛&؛؛_؛_))_)_)_",5,0,Felo Geeges,2020-12-21,com.android.chrome,5
294,5254,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHBIRrs7u8enwf-1M5c4zUOixfLgadjktVLw4H7ucGngXGy23AVYkxAIbyJDNbUdNItfuxGrNjCzXkk6mE,Excellent app,5,0,Mokis PB,2020-12-21,com.android.chrome,5
298,5258,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFDNRvwyrkok85CY_4vtdqagKsEJEmpWV0adPZj98OWTLBNH2s9aFnyCzDQ6XAl7-poSSMe9XrTe58vLw8,Has always be my favorite app..!,5,0,Radio wati,2020-12-21,com.android.chrome,5
299,5259,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOECs2btCm59p3nnwL5DMJXxuqTX16pQghRDCZfbYx1C7qvfOpGdcLCOxUUM_3muNm_1OVsjdk03OL8X54E,Fantastic and quick app,5,0,King Adnan,2020-12-21,com.android.chrome,5
300,5852,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGVi4YHGKRD2aCc1woxWwWyP8VuWe5uoY8WGpFQ5SzNBbknGJwXOV2AE9I6c1j7BPe4Fchjgq-FxAGFYos,Outstanding app.,5,0,Mousumi Mondal,2020-12-22,com.android.chrome,5
301,5853,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFQsDZv9QFBImETk-y4TVvn1Q7kC3r30OBZjVwUClwqBh99I23Ah-o38IhkMeCj7XG5-FWobVrWh4BDakk,Nice,5,0,juleus tayone,2020-12-22,com.android.chrome,5
302,5834,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE4Gl86r2Mf31kgUEp7YVG-VLohC7Cj5EdGPTMl_y7VSJPEwxfR3dwd8_Bx-u2bTs2XFxbSyp0NyiXvHAo,Good,5,0,prem kumar,2020-12-22,com.android.chrome,5
304,5836,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGMJmEW_3tYBvE5qSCFX8To_Iibxi62PGkk4l19upLPHwiJhRVYDGOuUR9gFTDxcFYHxgo8tOfAMb3IGuY,H . .,5,0,Ravi Kuramsetti,2020-12-22,com.android.chrome,5
305,5837,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHitDmyPo7T3634UYlojwZXHrXoXRcnBeufnm3ZSO1XFcA8BhGXsUgnh6Sn0m4dSOEvRhlQU5KYsMJeJOk,Fix bugs,5,0,Uzumaki Luffy,2020-12-22,com.android.chrome,1
306,5838,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFWzTsmRoM2OfAjp2AyleNIuyFl8F8-7vEHMniHbeEIyXf1NgFLu0Iy-pyGYfdBSrrOVRcpa_Ht3yXwH5s,That is a very good app for things,5,0,bubg gamer Khan,2020-12-22,com.android.chrome,5
308,5840,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGHcWaqqBaqJ9L-g6NGnxBVPbYA_VuoQF08mctDdMgC5scb1CE6UFD4WO7KiC7j92brWB9NSRRzHaxZGBg,Nice,5,0,Satyam Singh,2020-12-22,com.android.chrome,5
309,5841,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH7yT1g96yEsLk-8MM8qX3AVghm2cY5iAITAb0RUT1rTNijDdcqBRD4LBesjRrj0P6Kgqhd-HkltHslZH0,Uuh simran,5,0,Md Rahbar,2020-12-22,com.android.chrome,5
311,5843,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE4xyB95BE8SQCwcwyL7rxjMlWuLoFo2bYPXLxn_S3gNr3o6tPyaHMp5U7qyAAb9BXzOpO97yTbhNmMrxA,"Chrome is nice. Sometimes it just stops working. I can always find what i am searching for, using chrome.",5,0,Florine Anderson,2020-12-22,com.android.chrome,5
313,5845,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE7M9N3KdoKG_ewbWI-hUVm3CUrXZ7cdoVpoTCekwkF-7wdQT6iq5ZHwGd60XATUWtGV0zvCl5pyliNjto,Nice,5,0,Shabbir Shabbir Khan,2020-12-22,com.android.chrome,5
314,5846,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHGlicm-YAzvmYvTiT7574shMt5sDrw1WJZOrhcrbVFexh3alEvkHOEgkkF69kPgBEWPa9JVnJ5L9BFIos,My Google Chrome was hack,5,0,Roel Carbonel,2020-12-22,com.android.chrome,5
316,5848,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG2QJ1BBVSbl3CqVH6OWJJaGpPOuh9LKmbRms6Sm1guqYjoudO9UtH2atILOQ1Vxp_g4gZ1AxYxaEmUgW0,Super,5,0,Satish Prajapath,2020-12-22,com.android.chrome,5
318,5850,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGRQaiO_dAtIhBgPpv1QuYmLylZcoriBfp1sVghJAohAD95EnWSCHi8jcO3MLglRnXNwzfldDvQcOYWQho,Good,5,0,LEELA KRISHNA BANDREDDI,2020-12-22,com.android.chrome,5
321,5855,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEn_Hg78QiuDnsQPBxSbrZ9wWzphyzpSJxJyZic0wnpYL0MJp6wUzcbiH_ngS6sowthzgIr3L5gzbp2yno,Amezing 👍,5,0,mukul sharma,2020-12-22,com.android.chrome,5
322,5856,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGJI59dy0XdN1lGjkALC3qF06v-mH4jft4RuDRpyKXaBhr4E_I0YC2ubuzqYXnLnB3vt_T2MxmItJ9SSsw,Suppepp,5,0,Vinod Kumar,2020-12-22,com.android.chrome,5
323,5857,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFXR1bAE6aJ6jb0uYXCcWAJ4RlimaqVSHeZgT88D1zwzm0Q4MaMvpxvjdb_Yy559aiOkf5UakHHWq6sSek,The video camera,5,0,Murugan Vel,2020-12-22,com.android.chrome,5
324,5858,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHiJYmOOtauqQXJ_4mAcK7C_UP5FnnotN97AmOUuPPzouv62gMRjUUz0OxriH2P1sPBXKwHRr_8wNA6bHk,Good performance,5,0,Magansingh Shekhawat,2020-12-22,com.android.chrome,5
327,5861,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHnwVv8KOZisEsVz8GpsnuvQw2wwzh8x-m2VEXFiyS5CNVc4-QeNTfEZQzjykN1O7IJHjksh4KTKriICVM,دردود,5,0,Jafar PayandehVafa,2020-12-22,com.android.chrome,5
329,5863,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHBSIPqFu7O8xjUAJ0fodsnOok_cyggd0Qiy3S19iWH77wnosnmA1STj3mRkY_x-byf0RQ3bH6LgWfSmto,Useful for the world peoples for best results for android,5,0,Raj Kamal Sharma,2020-12-22,com.android.chrome,5
331,5865,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHYBuYz3HB0YS0_pNZEoMrmzC2Zr1RzF2OLq0AKXhnSxUZW2PkQ6GuwTBY5Du5e2W8435AABU-4VpYH3AI,Top site very good,5,0,Robert A Copeland,2020-12-22,com.android.chrome,5
332,5866,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFw9c1goUfD1SWFECnMrirkBmQdwnwL7d9xtXJcRcKSEecvO4c_6HmINmdGACiufqTSRiZyAFlvfzMObKA,Yeah,5,0,Melkamu Nega,2020-12-22,com.android.chrome,5
336,5870,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFVnCwVGAl3okbvIA_Op90uf3P4AZoSZprxJaHRgVWdSL_7pglwl1xj7-3GBfAR2exmp9s1TIP2IfTOik4,Good,5,0,Harish Harish,2020-12-22,com.android.chrome,5
337,5871,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH-T4D9pIC5vfvTUNDeVplJiP-YL1ma0llf0fxSdPwSbOxxwAiaq1BFSloyIaQ5I1qOvhUwCgkkAiCXuKU,Love it🦋🤞,5,0,Jayshree Pawar,2020-12-22,com.android.chrome,5
339,5873,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEKlqRozzORyoGbqmKBUktlnzeAyDMkbWQe_tLFHQwyDuTMJrQ6d-IAuvRTOsQXz2Tqn8d93khKTpcpH9Q,Very good app esmese jo maerge labe sakte he waooo,5,0,Neha Devi,2020-12-22,com.android.chrome,5
340,5874,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEchGMIRN-Na4dz0voomyTxKNnBjjYIfPD9B970VcRK7Qllau73DIUugz4qqGFq43pbBqKOx-g5x0L9wbc,Best,5,0,Anil Hajare,2020-12-22,com.android.chrome,5
342,5876,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF6z1I9M_siXvdgRY7aJA8wCnOWK6ZAexgweyU2eR2U_OLk1ZlyMcyoEiPJnC_vqhrFEymKv9kTL4b6PyY,Good Google search,5,0,Elvis Owusu,2020-12-22,com.android.chrome,5
344,5878,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFQG2HnOU3AkhPNnxLI1nRgXwuKpiEfjBAE4XJy6JDGLGv1pwDNlaMppXtGuOHHvBriEmWN7IEBg_p1YHg,Good,5,0,Harshita Jain,2020-12-22,com.android.chrome,5
346,5880,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHVjAe0NzG22gK8dcESKEqMLrRIdpvkY_UA8_ln5US4yvmU7qePqbqbxirpsozz1GgDnbLqP7iVceLIi88,Best app,5,0,MONENDRA SINGH,2020-12-22,com.android.chrome,5
348,5882,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHAXFwd2AA5YLtjBeoVxeUKP9EH42zScpqqqBwKRro20loTCb0JDmzx4W4q7IK-J-hez22iDSSDV5JjQR0,Love itthe best everp leasedl wnload.,5,0,Salarahmed Sial,2020-12-22,com.android.chrome,5
349,5883,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG7Hen4jMOyv2H7PPecWBpXePDoSeiw1wsVYLhBx09NJkG_uX2VttqUea_JoN_ehNW6ZQa9UQRa4i2_ftY,Nice,5,0,Jakir Hossain,2020-12-22,com.android.chrome,5
350,5884,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFi-16LFTgsU9HBiMp0lAZgNqg_WP_8DLun7L2tEgExplyCuPp30Se_dCGaJ4TjHGXdj9My41iWCEDycso,Wow this could be good watching po*n hub,5,0,tweini xees,2020-12-22,com.android.chrome,5
352,5886,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFmpx8T_klXiQrJCT7Dvd5ncHDSRHrVb4KW-B33W-MCkAXN3uMo2-TrqUfE4bx9MuRq2Hdg0ERfpZwZL2g,"Its really good,its very fast and secure",5,0,Vishnu Padmanabhan,2020-12-22,com.android.chrome,5
353,5887,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFoYAB4kM0_DOy8TjXA-AJ43NsNJchebG_hwpefJMntgGQXx6LID-cJC3BGGRr9m-jQntlopA3K0j2bZZM,Good,5,0,Vijay Kewlani,2020-12-22,com.android.chrome,5
358,5892,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGmwGsS4i41BJPAi4d40alQJM3AhMBXvX1Y_fsc0pHrVWv-0vWK4jxFKCsqVs1W4wsTrMGrWEvcMon1u8U,Good nice,5,0,Shivanand Kori,2020-12-22,com.android.chrome,5
360,5894,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGDMeJufKyRGdQcokVYKQ0RUUDQFOE7NP8ZOUjVJjdNvwdEyRuXldY2mtl7ztHvLUukUxAcc6LdWapO5EY,Wow,5,0,Freefox AK,2020-12-22,com.android.chrome,5
363,5897,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGzB9YxBtiyGh_K93armgTh-X3HG7IDwNvXfYLStmWlgea77f-86DtQ7VQt878vqaMaj20VzsQvjfAsjtk,Good,5,0,Va Kambodi,2020-12-22,com.android.chrome,5
365,5899,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEwP-owyhXgS6fy-wRqqgRn2u_n_6eCmebvcyH6te8w3Xt43keSmTasFChkdzJPKJHugwliJLwSsy9rTYw,I'm so happy and comfortable about this app I trust this,5,0,Emelson Dolorfo,2020-12-22,com.android.chrome,5
366,5900,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEMkJ2ANOBWuUoSY6qlcSHms1ntGGzX53USE4gt8lEXkoOhFHLgIj4dScyxtieEbXKPyNTnLhBVMdrgw1Y,OK.,5,0,Thelma Purdie,2020-12-22,com.android.chrome,5
368,5902,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGuCscMB7egj6PXo7ENLBrpixQtGLnN-kAbD_8ECXeMM5sOLWGEd3cpeaLsoeenNwKAKAXm1h9Y-LNGPQo,This is very useful ap.. I am very happy with chrome,5,0,priya peu,2020-12-22,com.android.chrome,5
369,5903,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHkBiLGt6ctSwLr1cAgqZmoVdAzChehVRhHaXKzIMPodj6ZPpx9liB95LEjSjcaheM5rv4xv-KcERnoLEI,Good,5,0,Bashiru Sherif,2020-12-22,com.android.chrome,5
372,5906,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEn0O2tC-VMQLKQhqjSXpxhh-9cuFJgdtJkzLoNpr5txar26hbC_f0SdSEkdZcp42mGu61xRHU0GQWumGk,Good,5,0,Mone Bagom,2020-12-22,com.android.chrome,5
374,5908,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGA-mt9hegfPIqWs3Wn2iYNsHb0uaRBNvQbYJGWygBZLMXHYVlVTRctCs-lxzliGN47vrZp9MpdTR-XcvI,Very good,5,0,Aman Raj,2020-12-22,com.android.chrome,5
376,5910,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFr5_Qangc3SnBMDQkNWRTVbqMMnoJU_k94XaIbeIpfbbl1NtzSNAR95koJG9f78rF_2JdEx1XswvtzuYg,Best browser,5,0,Unknown noob,2020-12-22,com.android.chrome,5
377,5911,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHkGz5RHOuQiuGXRkC8U_sCyVGg0-7IKOSh2mOQ34vxw8q-_Jjy1ssUgAVMfXSYYLr1xPAM6NijA0p4YYg,Nice,5,0,Ashok Jat,2020-12-22,com.android.chrome,5
378,5912,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGzuSxRnblC--fmKq7WCRCVgF5IVDClHUoaDtptk8fusm1ADJu8OlZ0gnYdNxaOTzMxOrwcpXP-U9Pf4zA,Great for everyday browsing,5,0,Braiden Parkinson,2020-12-22,com.android.chrome,5
380,5914,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGXLwXCXcUl4AYMEba_eyZO7nEpT0TqH-_j_AVHl3G0b-fAxs-68r5uKiJno8082zjo4WBlSNLf5vhAFsY,Very good,5,0,sameer khan,2020-12-22,com.android.chrome,5
383,5917,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGNqwiFh6OZSapk75Hp6feDX8evbE714tl2Ng97SpUq6N5Xj63ff_tMbsr4Zd1ihOHjfxHEj6YLxi4beic,Wow,5,0,dp galaxy,2020-12-22,com.android.chrome,5
384,5918,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHzNw-ic_k4z5rESD6L8X6rIZa5ERsNZi7APuQWlJs12mScmBFMMz1wL2EFvdwRZDsQ4HdNnOoFaLSgCAg,"Ok, great 2 go.",5,1,David Owens,2020-12-22,com.android.chrome,5
385,5919,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHYh5BoaW2I9vFUEr-zxrCcP4mN7hPNlxgviNpnjJFQn4u18-hmeeJxEQQb-6t8jV6iPCZOaNlRYHG-FAc,Nce app,5,0,dj anuj no 1,2020-12-22,com.android.chrome,5
386,5920,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFo5CsDjGIxvD0AjB1Pr7wBLOvgImxL0Wx5HeIk3iMkFqGRhxrMgPvc3d5W3cq2f8kuMDP6agyqT-it1ag,Good but bad pictures,5,0,Chithra k,2020-12-22,com.android.chrome,5
387,5921,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGTVuLbJBoGoxHkwRChcqoEo2aIMnWwxyMpRLTlyfYY2QNdvQ9g5OUZZQSpapSVrFMnTcYwN80fFjHOGOU,Good,5,0,Gree Fred,2020-12-22,com.android.chrome,5
388,5922,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHy0p0D33ILBueVi6UPU0nTlGKW2v0N7fUbnu6mMMMF8J7S4f783f9670yk-6pJxI7CB0zFANm4_R4dRBY,Md borhan,5,0,Borhan Dj,2020-12-22,com.android.chrome,5
391,5925,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGURkGNQa1MpCv8zgXuevP_4CusJ10EI7jlz9OSuVIIrdsrn0yzSSobBcAzefaaVI2pzCI4Joe2iWoasBk,good to use.....fast net,5,0,Bina Banerjee,2020-12-22,com.android.chrome,5
393,5927,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGmOMI8P47OOxRlQnG3JL0Z7WEnU22F2YSbLdFhYQ3WIWIdh96rIZ15jPXn37yRN1qaVz24lQPrnzbfu6E,Very good app,5,0,DASHARATH KADIA,2020-12-22,com.android.chrome,5
395,5929,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH5a9qKRZtfg-sOrQvw2CXSggfYMdjqjqgJPfBlAxNN5x6gQLK70Pz7ZbzT5l9BfBclbj6GE2JSc-GCFAs,Super and so helpful,5,0,M.k JEEVAN,2020-12-22,com.android.chrome,5
396,5930,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH4i_ug1AGU3OgvX9BHTIO1fFnkbLrp61P7_DGKgQfwVnFbn3y9aEgmSHJl63e-FuO47OaLjZYmmBnaRr4,Good,5,0,Lovelesh Patel,2020-12-22,com.android.chrome,5
397,5931,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGw4ACrf-sz77QIYh-i5l6GWBdjb693D8k0PnCE9ypOS_S_8ve_ww8GiMk3gv1OL_otGfG6v_z9ga1QKjU,Nice search engine,5,0,Neeraj Kumar,2020-12-22,com.android.chrome,5
398,5932,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH_6dL5BKZDrIsG92Ys4Sl87q_yL5uCmoyLk-3h12IIVKPnM9kHQScZlNVpyRE7DJIcaimMxZJ62birVgw,Perfect,5,0,Aman Daksh,2020-12-22,com.android.chrome,5
399,5933,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEz8QLOCxHaO1eW7arzjknGZ5xBRIq8RHoHHrN07Bg-Wcqqu1XjcFuWM-ZYArgV-naztSsXZePGLWl7Ezo,It's not working,5,0,Sajid Qureshi,2020-12-22,com.android.chrome,1
403,8510,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFHk3jvC-SPkXGkBAkETBgOFzQuRovdJfMv_2arTj2zBcJXNfAqhHFyH4GQc6WBAncdoMyrvDnYkeXGbzY,plus,5,0,Abcd Zefg,2020-12-24,com.android.chrome,5
405,8512,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFXcbD8BQj3mFkPNB-GQXxAZbsoCoqgoYX4zUeiafa64bQvy_Ag1TgICl_47bWBNg0jJL1Ce2qv7R2WhcY,Good,5,0,PRABHU NARAYAN JANGID,2020-12-24,com.android.chrome,5
406,8513,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF1EJugePExagWWwrQ6uypGBCHdfJqx1cRCFVB6-rwIkQQQzeTEimTwFgk-5s2Z-VSRdvldtYcUee2yMiY,Exceptional,5,0,Austin Schmitt,2020-12-24,com.android.chrome,5
407,8514,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH_id9dLXowzN1SG5XiUsXAr0b_U0IxYirHJBGrzSU3Fd81-mDYnEX45-iLMkCDFVKqIEfOvwu7bsyC0xY,Good,5,0,Abdulkadir Ahmed Noor,2020-12-24,com.android.chrome,5
409,8516,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFgRkDJh4Xbj6aNT_JveWUakxhqNILiRcooGlUbCSq6ezlPRVC4u8kDZc2681ONIBpqeZAGCeorwXdHwAI,Hiro,5,0,Hari Rawat,2020-12-24,com.android.chrome,5
